row ID,row m/z,row retention time,blank.mzXML Peak area,33.mzXML Peak area,17.mzXML Peak area,31.mzXML Peak area,28.mzXML Peak area,08.mzXML Peak area,26.mzXML Peak area,32.mzXML Peak area,12.mzXML Peak area,15.mzXML Peak area,25.mzXML Peak area,11.mzXML Peak area,24.mzXML Peak area,20.mzXML Peak area,21.mzXML Peak area,19.mzXML Peak area,27.mzXML Peak area,16.mzXML Peak area,13.mzXML Peak area,30.mzXML Peak area,23.mzXML Peak area,01.mzXML Peak area,10.mzXML Peak area,35.mzXML Peak area,18.mzXML Peak area,14.mzXML Peak area,22.mzXML Peak area,36.mzXML Peak area,02.mzXML Peak area,07.mzXML Peak area,09.mzXML Peak area,03.mzXML Peak area,34.mzXML Peak area,29.mzXML Peak area,04.mzXML Peak area,05.mzXML Peak area,06.mzXML Peak area,
785,969.6482543195325,18.777893518518514,0,5720476.530703214,7955959.166953219,4225880.129726541,4138278.656328149,4069830.0407812847,6609753.251367192,6830476.922578094,6132169.69472647,9403661.502070375,4344212.677070236,6157383.438593816,6965021.705156265,3668083.82669917,6548184.810976686,3945426.6040430097,3006564.857500027,8646411.698515752,4055694.7550780787,4743234.797207041,5981325.383281194,5249653.195703021,2662063.4877344104,6706904.710585809,9421389.203046968,5519458.046953099,2959758.7192578292,3430159.1021875427,8540481.226992074,9158267.240976553,4625293.1045507565,8311742.412890497,8643861.218437415,5244349.071953037,4089470.6357812355,3785190.706211015,6599523.645234454,
786,953.5378267542458,20.633510416666667,0,1.1187768005859362E7,4494647.458515618,6833424.542890628,0,1.1562635200488288E7,5349602.7026952915,0,333049.985761732,1.4349679323007833E7,0,4174191.1959374906,0,0,0,2.048322831351564E7,0,0,9086441.264804687,0,0,0,3949467.224218776,0,383473.32468750945,0,0,0,3.0006364824375097E7,0,413180.60304686404,0,0,0,7343900.813398429,0,8842252.702675762,
787,493.13422735866885,8.763840579710147,0,5023462.10580858,0,4971522.900595678,0,0,2728439.99124415,1.3603141592057016E8,2.458282228233594E7,0,2.7265786814226687E7,1832871.7192138662,0,2.7484482118562557E7,8751349.875394508,3661804.3539589904,2.730460278271087E7,1.3094134228029225E7,0,0,1.0731718621186706E8,3294140.7878711047,0,4566084.542528304,0,1.3157990549937567E7,0,1.1985092845443745E8,2.6274233972345635E7,2.4603162579296798E7,0,4630400.470589841,8.24607859891835E7,1.0971339651613522E8,0,1.3735587946100065E8,0,
788,889.6890703946597,20.398458333333334,0,1.4469550303749997E7,1.1139923120078113E7,2.044266539390628E7,4.376210024210946E7,1.887003290468754E7,8089540.212421888,7017379.709277358,0,8447051.604140637,0,0,3.8022853428203076E7,0,0,1.1717450346015705E7,0,0,2.892135515390618E7,2.781215459882815E7,0,0,0,6.2054364824765556E7,0,0,8.631681947478501E7,0,0,0,0,0,416014.9987499878,0,1.3356120551796846E7,0,0,
789,744.5536881245732,18.748166666666666,0,6619869.440273445,1.5040818741718847E7,2798516.0658594007,0,0,4912629.465039125,6914835.890058701,2192359.5292577473,5558558.403476542,0,0,0,4688497.955234276,4563185.612226568,4450016.6184765855,0,4208309.758984412,3025099.7810936933,0,0,5529020.927187447,0,0,2346671.7281445614,6485919.722773557,0,2743947.279804664,3841451.107187467,0,3076827.977421928,3925744.6502343337,0,0,4903510.8515625065,0,0,
790,547.233991036646,20.242854166666664,0,9659178.497187514,7233832.836914048,6394867.191406231,5332944.311835933,1.537738924876952E7,7170463.611386693,0,167260.27460938756,9554748.572343659,0,8208821.085781245,3792643.8569921185,209644.47671874444,422161.47503907076,1.0580423336054668E7,363509.4591992084,0,8250709.230429723,6999543.95964846,0,0,7747766.736953138,3743676.4355468815,0,252065.02242188045,6074720.258203142,0,1.0094088725859422E7,0,0,0,208631.7865429622,0,1.04236668851953E7,0,8871425.232578205,
791,184.07325871188345,0.6250237373737374,0,4842293.2844531275,2.7736162076570302E7,2592701.2327460945,1.429693328861523E7,0,2.774994377999219E7,5481217.926859379,2.427304332203124E7,2.5113881918808598E7,2.0200599045347653E7,7985777.069632812,1.4025809192519536E7,4.735479920974218E7,3.2163938773154285E7,3.0106045708445303E7,4.644699490268358E7,4193832.276546877,4.5573494930613294E7,1.1650757693378905E7,1.1881424981886715E7,1490941.9873906244,1.6995279333208997E7,1.1837819734039068E7,2631102.4224843727,9417435.35155274,2.3913393565494128E7,1.069802137384376E7,737936.6202499993,0,4522339.32574219,982034.8870234378,1.973066072719531E7,1.6319646912691401E7,0,5023199.3964375,7119076.302814454,
792,906.5254481261466,20.2,0,4.4408655195156336E7,3.4629904642578155E7,2.939625035734365E7,3.3246308527246017E7,4.510516067654291E7,3.2076397692578208E7,3.287380310679698E7,3.187073390796875E7,5.007007971537112E7,0,4.119747162589844E7,2.415683586749994E7,0,0,4.372337439078131E7,0,0,3.9847425096992224E7,2.9329478120312568E7,0,0,3.572743256662112E7,2.133631302929684E7,0,0,2.7167511651933685E7,0,3.1722853107207097E7,0,0,0,0,0,3.161797557900393E7,0,3.862518131330087E7,
793,621.2151965567954,7.569992361111112,0,7835581.993773429,0,6126809.301265635,0,704058.1513808582,0,2.1683073638121083E7,0,0,906707.261187504,0,1.5404597114874985E7,2909647.7213593726,3299731.608205064,1996646.8357031303,588370.2139824181,3003084.499257812,0,0,1.8102511951625064E7,2994683.969125008,2958941.3628281294,1.5623710668468777E7,4286924.976191395,2071219.1178710938,1.0428461076312449E7,1.777793441556254E7,0,6599258.05210937,3275294.7775820573,1890017.206472658,4160362.9151250236,888515.8750136726,0,0,0,
794,281.0706476750409,0.6473652380952379,0,2798213.7154687494,4554169.758489258,3842236.6950507816,1.80895535895E7,5120382.344878906,1.3675432007636722E7,2944722.6155429697,3375761.82413672,5948638.184976561,1.1920932833082028E7,5926914.330347656,1.5230465550820319E7,2844587.7434140625,2500115.896609375,0,1.0784285574335935E7,5369273.596144532,7466136.709542968,3.894324423643555E7,1.1208581634578124E7,1.2681547234623052E7,5063268.038511722,1.399337207357422E7,4306147.087619143,6995127.366339844,1.2517662441714836E7,1.3312994697503906E7,8292319.076108398,7558850.096472649,1.3093243100296885E7,4454126.88940625,9717880.085990235,2.367480094979883E7,3641551.929620119,5715454.3547500055,3199505.6633867184,
795,273.0818499111747,0.6491254629629629,0,3188449.5601289067,6297522.104660155,4107012.05385742,1.7015297756195307E7,6711421.589154296,2.9309764497568365E7,3740002.807021486,1.1458215431531256E7,9435070.717192383,2.1304812044180654E7,1.9458320446765643E7,2.4497463001790047E7,8118843.157937497,7150443.325822265,3776708.709515617,2.503298740210742E7,7986855.300449222,1.7224417774820313E7,2.2496197324226562E7,2.7797566359718747E7,4.385095984588672E7,1.7179968557376962E7,1.5719101294406246E7,8556635.790425787,1.5387717825882815E7,2.126923711536718E7,1.9232278824351557E7,2.308288875746876E7,1.2656722570441386E7,2.22722004479297E7,1.8381010259667963E7,1.2195999625781257E7,1.4057093867988281E7,1.1741681092921881E7,1.9645503716044944E7,6185976.842974604,
796,814.6035516996922,18.225283950617285,0,3817859.014765529,3617607.303359432,4650441.033437584,0,0,2659948.392890562,6708670.525468839,2684486.3820312824,1.1197065356640736E7,1578370.405625047,3823112.1560937767,5004648.167441452,4174590.4619532344,5375591.989843586,3971610.6644336693,0,7041767.011992329,4810451.373359416,1779353.6983984876,5187780.603047011,4022139.708203077,0,3450726.524218726,6209948.840156365,6201126.47382802,0,4059552.6195703577,4213948.827890644,2233943.8249219647,0,5197645.44140619,0,0,0,2801109.862265575,1819645.6570313263,
797,601.5174683974222,18.120294117647067,0,4209001.1388671715,5928119.88882812,3204355.4926953735,0,6536099.219531397,0,4540096.772421907,4432947.887343857,6677384.966523604,740921.7850585824,1265485.9829687376,3447572.3525781687,7132667.097500024,6461897.709296829,6112716.995000068,2193415.2057812214,6051197.066640779,4945433.172070395,2226815.2342969305,1125052.5001172023,9101198.845234428,447824.00820310734,2954919.9432812342,9368386.808515763,5896952.463124888,3057905.7706250013,3397062.140468877,1.3811211583906047E7,7591827.574843895,6190860.822031155,1.5434240820937682E7,5237486.82503923,1937695.5948436733,4029868.119999907,3240711.61796878,5730184.26734374,
798,622.504013659506,17.82125268817204,0,4491278.412656155,4764162.516992109,3810857.096015647,2816781.4794531977,5525747.184062433,5215625.550468751,3774997.0372657385,0,7117233.337968909,3077798.3485937733,6853262.371835985,6349515.511210956,3161281.876132738,3833597.249765631,4096511.6301954174,3731583.194179751,0,6832794.77421879,3233235.9791406128,4065130.510039161,4813705.860566508,6502025.677656324,4389968.272890552,0,6722786.0420312835,4468751.911718769,5081927.868671987,4614591.169218877,5467225.236992254,0,3283299.08664074,3622847.22554686,0,7893007.402265529,7471782.292617262,7039495.991523488,
799,445.1131474956069,9.934670833333334,0,6671374.208812528,0,4514539.549392559,0,0,0,2.050775662328124E7,0,4.1714497449410155E7,0,0,528561.1610722673,1.086151296165629E7,3536942.86545312,1.0890798088574305E7,0,0,2.3754056639484387E7,682210.551637691,0,0,0,2144714.442335937,0,8780463.14259371,536558.9809550814,0,4.2452128476101264E7,0,0,3.787460280660935E7,1069888.4499257796,0,0,0,0,
800,429.0820478990654,11.16405909090909,0,9905936.14341407,0,1.2404720811624985E7,0,0,0,1.3107938088195313E7,0,3.568485784717377E7,0,0,0,2.5934481929441456E7,2.420620245251952E7,6.770393586503126E7,0,0,1.0397018089736328E7,0,0,0,0,0,0,6478002.497577139,0,0,1.9721090607164104E7,0,0,1.1135717773046872E7,0,0,0,0,0,
801,617.5114917657608,19.492212962962967,0,8003994.424648407,1.3219416315976571E7,5359982.318945322,2.3387815508046806E7,2.327721263718749E7,8161792.290820275,7706446.949472662,1.508939379921869E7,1.3430515926875025E7,1.1315081653086057E7,1.3375305060898384E7,1.2549077627890605E7,4774592.680703158,6374401.58369137,1.013002387699218E7,9329836.015663996,1.2563293820625063E7,1.0244663631171862E7,1.9590382867343713E7,7742395.843066366,1.014716186079111E7,1.753752598734382E7,1.3696667807578169E7,1.6591088117656177E7,7899462.031093782,1.3311217693906333E7,1.0459903306367172E7,4536334.61554686,3.303726222499991E7,3.2370889711250156E7,6865564.185859347,1.066466052197267E7,1.491111728306637E7,8737085.117851531,9993342.102343773,1117994.3220312572,
802,984.6249806243885,16.596104761904762,0,4419031.8146074535,6132463.2071212055,2866422.681574262,0,1.0558258891000075E7,2926695.4716113335,3948154.8928574473,2837292.7788945925,5383597.622507868,2307744.130185581,3928816.862250032,3514411.2774473084,3451378.1706484803,2234003.27250786,2734414.3781562685,7237171.484626932,9183533.2978252,5840499.617464887,5334198.988695334,3551262.955972624,7321864.483722609,4445970.438761664,3178213.962449189,1.4390923103916131E7,3343733.1849511988,4053907.7854726226,5257276.179993247,1.2698132253054602E7,1.0302149342621041E7,1.6575947525776165E7,8261353.46069635,6327836.989875012,4801373.239712811,1.4927044907517524E7,8340357.783931691,1.613273085780463E7,
803,532.3550188565563,17.879475,0,8355187.274687577,8721027.944374986,7357077.694140576,4732816.913281277,4450321.665468608,1.3538438440234363E7,0,1.364580267367185E7,1.2093705303437466E7,0,9154312.58851565,9580187.385039082,1.0381998238554677E7,0,9620013.97324224,0,1.2827594990546884E7,2564643.811093807,7172466.254453192,0,0,0,0,2.300232804749995E7,8331857.540624944,1.518789839281253E7,0,0,0,1.4607430163359428E7,0,0,0,0,8552312.4438282,0,
804,1130.6831687768804,17.264229166666667,0,3274474.355117107,0,2520156.6749218106,0,0,0,0,0,4111464.2550000446,2079135.42265631,0,0,0,0,0,1951562.4217187732,2470894.592656274,5450051.672187473,0,0,0,0,0,5137208.649062643,0,0,0,0,0,0,0,0,0,0,0,0,
805,605.2395361367968,19.2297037037037,0,7740165.47630859,5890719.64539059,6097459.060332061,9038324.717929697,2.0491977581953257E7,1.170819337457022E7,5285561.064804763,1.6544553051152367E7,1.8311613915996104E7,9797589.23213874,1.715607511964835E7,7461246.008652317,2.307856297650399E7,2.246849986830065E7,1.8477834286562607E7,1.2225649047871156E7,8482863.170332089,1.2454315999882886E7,1.05436702886719E7,7191054.083740172,1.6200565760625122E7,1.2239696581211004E7,4869228.383027357,1.1972242386171905E7,1.3717682857851636E7,7268711.562168042,6819386.332285094,3.371127101945291E7,2.2012976162363067E7,2.507271399695333E7,3.4696689493788734E7,1.6450951569667952E7,9430817.07433581,1.8498303804140612E7,1.1651072349375047E7,1.425507730355474E7,
806,399.1263111383215,1.0533166666666665,0,3690329.0775898416,1944120.4955849587,4781023.465105465,2.3514893175585944E7,1.3886526352066409E7,1.0558817637046898E7,5382410.974113281,9.154253246625385E7,1.6034216632910147E7,1.887147803664061E7,1.3132870258316791E8,4.113571424504299E7,7176449.516078108,6787497.472738299,7191699.196255856,2.0311702336734347E7,2624322.2227109373,3.0944930001121115E7,4.597383203365231E7,5.36632825598399E7,1.3598216758457018E7,1.325008002625235E8,4.378481482463663E7,8080838.807703102,1.9076833139816426E7,3.0367948284125015E7,4.4275885225287065E7,1.6276121425625015E7,3.418713431506647E7,3.0589160533193335E7,1.7902216409855455E7,3.645995539285739E7,5.1970860380711004E7,1.071796681141018E7,2.2616674874683585E7,2.1973744526226554E7,
807,346.1110117291213,0.8464510416666668,0,3226678.656249025,0,2279214.029259763,2596917.009230469,6655937.503343753,0,3852258.9590976574,9435072.820527341,7070538.435005859,1402501.1678271485,1.1558236868203126E7,1.3312237648023438E7,3438466.567227543,4143184.1461923863,3342303.6531015616,1920355.1533525377,0,8721043.388357427,4913932.104808596,1.7665020646894556E7,0,1.5677517279228518E7,1.179352063581056E7,3776939.832337892,5212253.227425779,2.669275507982423E7,1.07475989840586E7,3402608.5987265636,1.3977582112148453E7,2.254913788199608E7,1953362.175074219,1.6848197193226557E7,5137981.525566405,1944106.9708798828,2646679.8202880863,2538458.251378904,
808,927.668032529337,17.83843055555555,0,4188892.614140537,5247893.789121013,5050114.459804693,2.3922332184023615E7,9617833.49156246,4853114.394609324,0,0,3932064.9345703977,5133872.080527409,0,2.037360333761738E7,0,0,7242892.680312599,1.1394749843125282E7,2.090824009187493E7,1.2496144625468874E7,1.5757843419687495E7,1.8638613079413865E7,0,0,2.6956470070780914E7,2.033066723664038E7,0,4.113472397371109E7,3.1468391747812424E7,0,2.875317277906194E7,1.2602047005625011E7,0,3.0977199995468184E7,1.7988193369375113E7,2884835.309374989,0,0,
809,427.0758968140262,0.6570076190476191,0,5020492.479353517,0,5247492.436188475,2.0499166036032222E7,1.2896051382097656E7,1.3158826830843756E7,1856396.1199726546,1042022.6927656255,4407886.847527344,2310526.0692968746,1.1258591920753907E7,1.7451615974957034E7,4537190.555859375,4681989.846562499,5934016.87509375,1.6717956336718746E7,2592668.914873048,6564102.246017577,8346648.618031268,1.2814690617515624E7,1.0928171073507816E7,1.2268610696557622E7,2.5895850518324222E7,3927203.0519062513,1273926.732203126,2.25892488090703E7,1.898632870101563E7,6750178.995702147,2208958.1079023443,2.026134877164063E7,5937423.796289062,1.3081063002054691E7,5872599.293171886,9616072.01766797,9533772.862406256,8177182.151876956,
810,718.538221234451,18.61038095238095,0,5795489.041249994,6566114.524453104,0,3641163.738632797,2541807.7273437553,3239908.8725000145,5608202.417070413,3681553.438183612,0,0,2703796.3115624622,0,0,1959273.0100781089,2703314.143046838,3285770.5972461547,2320493.3740624613,0,2606688.620898442,0,3402501.9885937823,2902979.47167968,0,0,6791582.562890683,0,0,0,4489170.577675811,7933601.860351691,0,0,3959444.4828516366,5211329.626093751,3031827.7650000136,0,
811,757.2185849451165,6.743501666666665,0,4624102.435165034,1755895.9401660128,4630482.540741222,0,0,0,6137751.803165036,4172413.7258877,0,0,601871.8699140607,0,0,0,0,0,1893415.6517968706,0,0,3515638.082476555,0,471696.213259765,0,0,3489720.4366972707,0,0,0,0,0,0,0,0,0,0,0,
812,518.3217546094054,15.975443229166665,0,5656398.047267579,3153310.7140829903,2858612.51991504,1942325.2175624783,3830630.520523453,3548054.767152319,3948959.34519922,1076605.566605474,4885231.4265508475,3339026.410252953,1476452.3338964714,1028994.9783877031,0,0,4812093.327697284,3075224.7827832038,5191339.954306671,3105586.063164066,2561881.297572267,0,1471340.2028164072,1588944.0130859362,1313421.8209218634,3099917.4362080107,1296950.4501269541,2855746.607207054,1699126.391807615,5254197.39442182,1584680.6801015453,3555223.194916029,0,3332692.841292,3505613.402254876,1738431.7849785425,1315293.692091796,1137845.7321874988,
813,277.03790369816227,1.5250374999999998,0,5046225.182232424,0,4204646.907629884,0,0,0,0,0,0,0,1.578149116585077E8,0,0,0,0,0,0,0,0,0,0,9.520410719760151E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
814,808.58182986094,19.21453921568628,0,1.6474030551953092E7,4.168576310648431E7,454912.8735156116,2468261.2449609153,1662025.8856640672,1.5036825069921905E7,0,0,1.5778146054609362E7,623644.5287499764,0,3343906.7049414036,0,0,1.365488226960941E7,0,0,5602397.233320321,4311978.716249986,330806.10011717596,0,0,2672243.9602734055,0,0,4681964.111093768,0,2.0126506677968718E7,0,0,0,0,0,1.6498400365624992E7,0,0,
815,1179.3161223317245,8.179965,0,2801533.073550788,0,9986632.923602449,0,0,0,8175972.055611429,0,4.136398589428139E7,0,0,0,1.3918929833690485E7,2.068854402875672E7,0,0,0,4.818882361908236E7,0,0,0,0,0,0,4773786.999742169,0,0,877138.0731835836,0,0,1.130829751620407E7,0,0,0,0,0,
816,653.3999878010567,17.719994252873565,0,2512214.8221483757,3299266.6520312172,2245995.876796791,0,0,0,3706745.146249865,2348204.1049217945,2142001.990625116,0,0,1489754.9841797317,2312113.140937427,2118000.3012499604,2265235.818828059,2027596.5129687693,3409904.0438282806,1924892.9132031477,0,2348747.835937593,1775584.020937516,0,2510935.872968711,3363709.9292970006,3662221.365312628,1632273.5899218288,2523457.1679688403,1544747.5687499626,2621610.073984295,2841556.6135939136,1824022.2873436918,1987559.1389843058,1721220.0715625016,3629596.9212499363,4007934.9289061385,2604408.2334374627,
817,789.5484309251331,18.277190476190473,0,4122472.3872265457,6032944.266718613,4473757.792617164,4458619.66660153,7192656.16406238,3128685.343828147,5759028.073144654,8143377.489902297,3602340.914726474,0,8769843.828828124,4618974.74996088,5145768.147421741,3304009.1662500203,2921128.276562445,3972836.941445424,0,3946282.1523437323,4673005.359179659,0,1.856003729390681E7,7186869.903046761,1683644.1667969164,0,4971321.6606642045,3744094.9126171395,0,7113391.8896876015,9182984.656562245,6340033.556758009,0,0,0,1.0828803574062413E7,9836753.107617447,8107469.533984236,
818,322.08877406798956,0.8074481481481481,0,3470879.0118554705,0,4413241.642580077,0,0,0,8431353.944822261,0,3504500.189768553,0,0,0,1.628408509636327E7,5387641.282187502,5704708.095347655,0,0,2394047.4337500003,0,0,0,0,0,0,3056161.1193359373,0,0,0,0,0,0,0,0,0,0,0,
819,638.4390197872159,16.543227777777776,0,3337443.74296687,2572527.564706984,1766291.9523827224,0,0,0,4570589.987835895,0,0,0,0,0,2918000.6942440784,0,2531944.4869482447,0,0,1942136.6230683955,0,0,2685477.400945312,0,0,0,2216119.6719687167,0,0,4351554.971679626,0,2721688.2739336127,4687519.508921942,0,0,0,0,0,
